Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Worldwide,Medium Cars,,Vehicle Sales by make,Toyota,thousand vehicles,Statista Market Insights,,"2,093","2,136","2,023","2,038","1,761","1,158","1,552","1,706","1,822","2,059","2,082","2,100","2,079","2,118","2,126"
Worldwide,Medium Cars,,Vehicle Sales by make,Trumpchi,thousand vehicles,Statista Market Insights,,3.62,6.78,0.87,36.27,9.31,1.32,2.86,5.32,5.42,5.5,5.58,5.65,5.71,5.76,5.81
Worldwide,Medium Cars,,Vehicle Sales by make,Venucia,thousand vehicles,Statista Market Insights,,,,17.83,64.87,73.68,29.12,29.19,24.58,25.01,25.4,25.75,26.06,26.34,26.6,26.82
Worldwide,Medium Cars,,Vehicle Sales by make,Volkswagen,thousand vehicles,Statista Market Insights,,"3,100","3,271","3,184","2,915","2,688","1,592","1,480","2,090","2,072","2,407","2,503","2,592","2,622","2,650","2,700"
Worldwide,Medium Cars,,Vehicle Sales by make,Volvo,thousand vehicles,Statista Market Insights,,88.52,80.28,75.66,62.11,44.87,16.12,43.38,52.85,58.31,46.64,57.39,62.97,61.77,56.31,54.17
Worldwide,Medium Cars,,Vehicle Sales by make,Youngman,thousand vehicles,Statista Market Insights,,6.53,0.96,0.31,0.03,0,6.72,7.35,4.05,4.13,4.19,4.25,4.3,4.35,4.39,4.43
Worldwide,Medium Cars,,Vehicle Sales by make,Zotye,thousand vehicles,Statista Market Insights,,21.77,23.61,24,14.49,9.05,7.59,19.14,19.03,19.51,19.84,19.89,20,20.25,20.38,20.52
Worldwide,Medium Cars,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Worldwide,Medium Cars,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Worldwide,Medium Cars,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Worldwide,Large Cars,,Average Price,Average,thousand USD (US$),Statista Market Insights,,32.01,31.19,31.43,31.88,32.35,32.22,35.95,34.49,35.47,36.28,37.05,38.28,39.42,40.85,42.19
Worldwide,Large Cars,,Revenue by make,Total,million USD (US$),Statista Market Insights,,"263,400","247,500","241,000","235,300","202,600","162,500","184,700","233,500","279,300","305,900","324,600","342,500","355,900","374,300","394,400"
Worldwide,Large Cars,,Revenue by make,Acura,million USD (US$),Statista Market Insights,,23.43,21,20.8,21.66,22.23,77.86,106.3,99.42,107.7,92.2,120.8,132.5,121.5,103.1,100.1
Worldwide,Large Cars,,Revenue by make,Alfa Romeo,million USD (US$),Statista Market Insights,,367.1,455.5,"1,359","1,219",848.6,657.2,590.5,438.9,498.9,509.5,526.6,522.3,477.5,451.5,450.2
Worldwide,Large Cars,,Revenue by make,ALPINA,million USD (US$),Statista Market Insights,,41.59,40.75,26.17,30.6,45.61,47.21,29.35,38.84,30.38,24.9,36.12,41.03,34.57,34.77,30.43
Worldwide,Large Cars,,Revenue by make,Audi,million USD (US$),Statista Market Insights,,"15,430","15,710","18,290","18,910","16,520","11,220","10,870","15,200","16,690","18,920","19,380","19,150","18,860","18,950","19,040"
Worldwide,Large Cars,,Revenue by make,Besturn,million USD (US$),Statista Market Insights,,365.9,91.43,39.11,16.62,4.49,41.9,325.6,226.9,233,239.6,241,246.1,246.2,251.2,253.7
Worldwide,Large Cars,,Revenue by make,BMW,million USD (US$),Statista Market Insights,,"25,860","22,910","22,870","20,510","18,390","15,430","12,020","14,840","16,040","20,990","21,460","21,510","20,700","20,850","20,860"
Worldwide,Large Cars,,Revenue by make,Brilliance,million USD (US$),Statista Market Insights,,64.45,83.82,334.3,41.31,26.22,16.61,70.46,60.8,62.7,66.78,68.24,69.77,69.91,70.33,70.73
Worldwide,Large Cars,,Revenue by make,Buick,million USD (US$),Statista Market Insights,,"5,852","7,239","6,261","7,457","3,429","3,877","3,539","3,994","4,065","3,896","4,175","4,328","4,254","4,196","4,173"
Worldwide,Large Cars,,Revenue by make,BYD,million USD (US$),Statista Market Insights,,"1,114","1,189",969.8,"2,544","2,422","2,194","5,918","21,450","36,550","37,630","37,870","38,730","38,780","39,720","40,220"
Worldwide,Large Cars,,Revenue by make,Cadillac,million USD (US$),Statista Market Insights,,"3,731","3,845","4,501","4,583",541.5,"1,716","1,301","4,340","4,466","4,223","4,509","4,677","4,651","4,534","4,526"
Worldwide,Large Cars,,Revenue by make,Changan,million USD (US$),Statista Market Insights,,123.3,81.22,135.1,443.8,332.2,347,376.9,474.6,489.1,502.5,508.9,520.6,524.7,534.3,537
Worldwide,Large Cars,,Revenue by make,Chevrolet,million USD (US$),Statista Market Insights,,"8,615","9,306","9,074","8,179","6,214","4,440","3,557","5,215","5,752","6,245","6,824","8,247","9,933","11,510","12,910"
Worldwide,Large Cars,,Revenue by make,Chrysler,million USD (US$),Statista Market Insights,,"3,957","1,462",491.9,130.5,111.6,83.62,85.07,"1,053","1,011",642.7,902.8,"1,080","1,042",921.1,880.6
Worldwide,Large Cars,,Revenue by make,Citroën,million USD (US$),Statista Market Insights,,"4,119","1,423","1,270",847,637.8,"1,404","2,332","1,257","1,320","1,248","1,328","1,410","1,381","1,343","1,313"
Worldwide,Large Cars,,Revenue by make,Dodge,million USD (US$),Statista Market Insights,,30.47,4.04,4.46,4.37,4.44,230.7,255.3,225.2,407,241.3,282.2,343,314.6,222.3,267.1
Worldwide,Large Cars,,Revenue by make,DS,million USD (US$),Statista Market Insights,,659.5,495.3,274.1,124.7,21.6,202.5,295.5,266.4,256.8,186.6,262.3,307.1,274.8,238.5,211.7
Worldwide,Large Cars,,Revenue by make,Ford,million USD (US$),Statista Market Insights,,"17,460","15,650","13,400","9,993","7,988","5,551","7,651","12,800","10,270","10,070","13,720","16,270","16,770","17,140","18,330"
Worldwide,Large Cars,,Revenue by make,Geely,million USD (US$),Statista Market Insights,,"1,427","4,396","7,881","8,841","3,604","11,410","1,800","4,207","4,320","4,289","4,354","4,465","4,524","4,600","4,603"
Worldwide,Large Cars,,Revenue by make,Genesis,million USD (US$),Statista Market Insights,,35.12,33.68,34.02,28.81,33.45,34.86,7.75,5.01,5.21,18.78,26.61,25.79,25.33,27.23,27.65
Worldwide,Large Cars,,Revenue by make,Haima,million USD (US$),Statista Market Insights,,10.57,8.98,12.43,7.97,0.17,6.02,7.26,0.63,0.64,0.67,0.67,0.69,0.69,0.69,0.71
Worldwide,Large Cars,,Revenue by make,Honda,million USD (US$),Statista Market Insights,,"20,820","19,950","18,990","17,840","17,510","13,080","14,010","12,580","14,390","16,940","16,690","16,640","16,270","16,650","16,700"
Worldwide,Large Cars,,Revenue by make,Hyundai,million USD (US$),Statista Market Insights,,"16,890","13,950","9,415","7,551","6,552","6,232","8,201","6,309","7,386","10,170","10,230","10,360","11,280","12,700","14,220"
Worldwide,Large Cars,,Revenue by make,Infiniti,million USD (US$),Statista Market Insights,,"3,694","3,367","3,731","3,279","1,487","1,234","2,979",941.8,"1,043","1,984","2,248","2,230","1,990","1,920","1,901"
Worldwide,Large Cars,,Revenue by make,Jaguar,million USD (US$),Statista Market Insights,,"1,257","1,436","1,372","1,275","1,106",617.9,638.1,"1,231","1,024","1,055","1,207","1,423","2,130","2,800","3,527"
Worldwide,Large Cars,,Revenue by make,Junpai,million USD (US$),Statista Market Insights,,,190,164.1,17.31,4.2,46.78,53.48,32.45,33.24,34.21,34.52,35.16,35.32,35.98,36.33
Worldwide,Large Cars,,Revenue by make,Kia,million USD (US$),Statista Market Insights,,"8,295","7,082","6,417","6,643","5,826","3,966","5,734","5,821","5,761","5,060","6,062","6,729","7,751","8,776","9,840"
Worldwide,Large Cars,,Revenue by make,Lexus,million USD (US$),Statista Market Insights,,"4,798","3,872","2,999","2,516","2,371","1,274","2,322","2,655","2,710","2,921","3,087","3,169","3,056","3,058","2,986"
Worldwide,Large Cars,,Revenue by make,Lifan,million USD (US$),Statista Market Insights,,124.9,23.36,34.49,7.19,21.09,0.08,32.05,18.7,19.22,19.67,20.08,20.38,20.47,20.86,20.89
Worldwide,Large Cars,,Revenue by make,Lincoln,million USD (US$),Statista Market Insights,,"1,432","1,608","1,658","1,325",947.7,738.2,388.5,"1,263","1,240",963,"1,214","1,330","1,242","1,165","1,121"
Worldwide,Large Cars,,Revenue by make,Mazda,million USD (US$),Statista Market Insights,,"8,183","5,656","5,445","4,780","3,101","2,620","2,924","3,517","3,832","3,881","4,173","4,425","4,834","5,180","5,565"
Worldwide,Large Cars,,Revenue by make,Mercedes-Benz,million USD (US$),Statista Market Insights,,"15,340","15,940","17,150","16,750","16,030","4,175","8,544","10,620","11,200","15,050","16,330","17,430","18,750","20,370","22,110"
Worldwide,Large Cars,,Revenue by make,Mitsubishi,million USD (US$),Statista Market Insights,,33.64,39.86,38.09,40.18,34.24,33.26,56.37,59.85,56.49,49.4,51.38,51.9,52.23,51.79,52.06
Worldwide,Large Cars,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,"16,260","15,580","14,790","13,050","9,656","9,165","6,930","9,072","9,219","11,070","10,840","10,810","10,890","10,880","10,730"
Worldwide,Large Cars,,Revenue by make,Opel/Vauxhall,million USD (US$),Statista Market Insights,,"2,753","2,250","2,185","2,054","1,356",604.7,939,691.4,593.4,"1,263","1,266","1,333","1,312","1,278","1,265"
Worldwide,Large Cars,,Revenue by make,Others,million USD (US$),Statista Market Insights,,442.5,462.5,469.9,444.7,376.5,359.7,565.8,598.4,619.3,561.1,578.3,578.7,575.4,580.2,588.9
Worldwide,Large Cars,,Revenue by make,Peugeot,million USD (US$),Statista Market Insights,,"2,326","1,826","1,138",757.2,"1,824","1,149","1,422",899.7,"1,966","2,917","3,962","5,190","6,580","8,254","10,080"
Worldwide,Large Cars,,Revenue by make,Renault,million USD (US$),Statista Market Insights,,853.6,"1,819","1,592","1,156","1,035","1,065","3,300","6,410","9,751","8,682","9,245","10,080","11,400","12,770","14,200"
Worldwide,Large Cars,,Revenue by make,Saab/NEVS,million USD (US$),Statista Market Insights,,11.18,2.12,4.73,5.95,4.22,8.13,6.11,6.65,7.43,5.56,7.23,9.53,7.39,6.51,7.18
Worldwide,Large Cars,,Revenue by make,SEAT,million USD (US$),Statista Market Insights,,37.84,30.49,31.42,32.06,33.38,21.65,37.09,39.7,47.84,54.52,74.52,152.7,590.6,"1,026","1,469"
Worldwide,Large Cars,,Revenue by make,Senova,million USD (US$),Statista Market Insights,,65.69,40.25,6.96,169.9,226.2,63.49,10.43,54.5,55.96,57.37,58.14,59.09,59.59,60.49,61.11
Worldwide,Large Cars,,Revenue by make,Skoda,million USD (US$),Statista Market Insights,,"2,062","3,836","3,734","3,628","3,066","1,989","1,484","1,310","1,769","2,104","2,099","1,964","1,906","1,909","1,992"
Worldwide,Large Cars,,Revenue by make,Subaru,million USD (US$),Statista Market Insights,,"2,972","3,167","2,578","2,173","1,825",564.4,"2,231","2,246","2,045","1,694","2,087","2,262","2,203","1,918","1,822"
Worldwide,Large Cars,,Revenue by make,Tesla,million USD (US$),Statista Market Insights,,383.3,416.7,"2,159","7,810","13,520","17,290","22,480","24,940","44,440","44,680","44,490","44,580","44,730","44,800","44,970"
Worldwide,Large Cars,,Revenue by make,Toyota,million USD (US$),Statista Market Insights,,"30,240","27,750","26,250","27,750","26,950","19,720","26,230","27,480","28,680","32,310","34,630","37,650","40,150","43,250","46,550"
Worldwide,Large Cars,,Revenue by make,Trumpchi,million USD (US$),Statista Market Insights,,148.6,197.2,387.3,200.7,23.13,0.91,49.1,103.7,106.2,108.4,109.8,111.9,112.7,114.6,115.1
Worldwide,Large Cars,,Revenue by make,Volkswagen,million USD (US$),Statista Market Insights,,"28,950","27,140","26,220","25,870","22,280","12,300","17,400","24,090","24,400","27,590","32,200","36,740","40,220","44,320","48,940"
Worldwide,Large Cars,,Revenue by make,Volvo,million USD (US$),Statista Market Insights,,"5,108","5,082","4,491","4,036","4,052","4,713","4,087","3,889","3,901","4,246","4,631","4,725","4,395","4,286","4,284"
Worldwide,Large Cars,,Revenue by make,Youngman,million USD (US$),Statista Market Insights,,220.5,75.15,57.59,40,22.35,235.5,278.5,152.2,156.2,159.9,161.1,164.1,164.7,167.7,169.4
Worldwide,Large Cars,,Revenue by make,Zotye,million USD (US$),Statista Market Insights,,378.6,198.6,189.3,133.3,128.5,185.2,194.3,160.6,161.2,165.1,166.2,167.1,167.5,168.5,170
Worldwide,Large Cars,,Connected Cars Share,Connected,percent,Statista Market Insights,,87.19,86.7,86.98,87.03,95.47,96.84,97.04,96.44,96.85,97.28,97.52,97.7,97.86,97.84,98.17
Worldwide,Large Cars,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,12.81,13.3,13.02,12.97,4.53,3.16,2.96,3.56,3.15,2.72,2.48,2.3,2.14,2.16,1.83
Worldwide,Large Cars,,Fuel or Drive-Type Share,Alternative,percent,Statista Market Insights,,0.01,0.07,0.02,0,0.02,0.02,0.11,0.24,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Worldwide,Large Cars,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,17.06,17.51,15.07,18.44,19.13,13.52,7.87,7.56,8.25,7.13,7.63,7.63,7.02,6.8,5.88
Worldwide,Large Cars,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,0,0,0.22,2.86,4.89,6.41,22.63,27.43,34.31,32.46,32,31.95,32.62,35.36,35.61
Worldwide,Large Cars,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,0.21,0.41,0.68,1.23,1.7,3.13,10.02,12.48,4.11,6.19,7.16,8.09,8.79,10.05,10.1
Worldwide,Large Cars,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,82.72,82,84.01,77.48,74.27,76.37,59.37,52.29,53.31,53.52,52.05,50.89,50.02,45.94,46.63
Worldwide,Large Cars,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,13.51,13.19,8.81,8.8,,,,,1.21,1.07,1.11,1.14,1.1,1.13,1.03
Worldwide,Large Cars,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,67.37,63.79,36.54,29.67,40.86,31.91,27.54,38.19,48.03,46.74,44.97,43.36,42.07,39.93,38.13
Worldwide,Large Cars,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,19.12,23.02,54.65,61.53,59.14,68.09,72.46,61.79,49.23,50.6,52.18,53.51,54.45,55.94,57.2
Worldwide,Large Cars,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,0.02,0.3,0.45,0.65,0.94,1.34,1.9,2.65
Worldwide,Large Cars,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,152,151.7,146.8,143.2,141.3,135.9,104.1,124.9,103,88.81,82.69,76.69,71.24,64.13,61.35
Worldwide,Large Cars,,Vehicle Sales by make,Total,thousand vehicles,Statista Market Insights,,"8,229","7,935","7,667","7,383","6,263","5,044","5,138","6,769","7,872","8,431","8,762","8,949","9,029","9,161","9,346"
Worldwide,Large Cars,,Vehicle Sales by make,Acura,thousand vehicles,Statista Market Insights,,0.76,0.68,0.68,0.7,0.72,2.58,3.3,3.11,3.39,2.9,3.82,4.19,3.82,3.25,3.14
Worldwide,Large Cars,,Vehicle Sales by make,Alfa Romeo,thousand vehicles,Statista Market Insights,,9.65,11.58,33.66,29.47,20.2,15.61,14.43,10.61,12.2,12.49,12.9,12.84,11.71,11.11,10.99
Worldwide,Large Cars,,Vehicle Sales by make,ALPINA,thousand vehicles,Statista Market Insights,,0.53,0.52,0.34,0.4,0.6,0.62,0.38,0.48,0.38,0.32,0.46,0.52,0.44,0.44,0.38
Worldwide,Large Cars,,Vehicle Sales by make,Audi,thousand vehicles,Statista Market Insights,,353.5,373.1,404.9,417.3,383.5,251.7,228.1,336.8,362,416.8,425.3,420.8,416.6,416.3,419.4
Worldwide,Large Cars,,Vehicle Sales by make,Besturn,thousand vehicles,Statista Market Insights,,19.23,4.69,1.99,0.84,0.23,2.15,15.4,11.45,11.67,11.88,12.04,12.2,12.32,12.44,12.54
Worldwide,Large Cars,,Vehicle Sales by make,BMW,thousand vehicles,Statista Market Insights,,634.6,558.1,546.8,480.4,427.7,365.1,273.7,338,363.6,484.8,496.7,495.6,476,478.5,477.8
Worldwide,Large Cars,,Vehicle Sales by make,Brilliance,thousand vehicles,Statista Market Insights,,3.73,4.95,20.82,2.64,1.67,1.01,4.03,3.68,3.82,4.02,4.09,4.16,4.2,4.22,4.25
Worldwide,Large Cars,,Vehicle Sales by make,Buick,thousand vehicles,Statista Market Insights,,219.7,304.7,269.2,312.7,140.3,143.2,124.3,157.4,159.1,152.2,163,168.8,166.2,162.8,162.6
Worldwide,Large Cars,,Vehicle Sales by make,BYD,thousand vehicles,Statista Market Insights,,31.9,32.28,25.5,65.87,62.19,58.35,149.7,578.9,977.7,994.3,"1,010","1,024","1,037","1,049","1,059"
Worldwide,Large Cars,,Vehicle Sales by make,Cadillac,thousand vehicles,Statista Market Insights,,62.49,64.27,73.8,73.12,8.42,28.58,20.29,68.52,70.17,65.85,70.88,73.12,73.15,70.81,70.5
Worldwide,Large Cars,,Vehicle Sales by make,Changan,thousand vehicles,Statista Market Insights,,9.08,5.98,9.95,32.67,24.46,25.7,25.42,33.79,34.83,35.55,36.04,36.61,37.04,37.45,37.79
Worldwide,Large Cars,,Vehicle Sales by make,Chevrolet,thousand vehicles,Statista Market Insights,,346.5,384.5,379.7,342.2,271.6,192.1,139.3,210.3,231.5,230,215.8,221.6,238.3,247.4,244.1
Worldwide,Large Cars,,Vehicle Sales by make,Chrysler,thousand vehicles,Statista Market Insights,,182.1,66.19,22.22,5.92,5.05,3.79,3.83,46.46,44.82,28.54,40.2,47.93,46.12,40.74,38.89
Worldwide,Large Cars,,Vehicle Sales by make,Citroën,thousand vehicles,Statista Market Insights,,114,37.91,32.52,22,17.22,40.22,57.64,32.96,34.78,32.39,34.73,36.91,36.18,34.81,34.06
Worldwide,Large Cars,,Vehicle Sales by make,Dodge,thousand vehicles,Statista Market Insights,,1.47,0.19,0.21,0.21,0.21,11.33,11.71,10.42,18.97,11.24,13.21,16.11,14.67,10.42,12.44
Worldwide,Large Cars,,Vehicle Sales by make,DS,thousand vehicles,Statista Market Insights,,18.05,13.51,7.45,3.38,0.59,5.73,7.79,6.94,6.77,4.96,6.96,8.18,7.29,6.32,5.6
Worldwide,Large Cars,,Vehicle Sales by make,Ford,thousand vehicles,Statista Market Insights,,641.9,599.7,521.4,391.1,315.1,218.4,249.8,451.2,371.3,334.8,437.6,485.7,454.2,418.6,408.4
Worldwide,Large Cars,,Vehicle Sales by make,Geely,thousand vehicles,Statista Market Insights,,69.02,212.6,381.1,427.6,174.3,555.2,79.41,191.2,194.8,195.3,198.3,201.6,204.5,206.5,207.8
Worldwide,Large Cars,,Vehicle Sales by make,Genesis,thousand vehicles,Statista Market Insights,,1.06,1.05,1.04,0.89,1.02,0.99,0.22,0.14,0.16,0.55,0.78,0.76,0.74,0.8,0.81
Worldwide,Large Cars,,Vehicle Sales by make,Haima,thousand vehicles,Statista Market Insights,,0.51,0.44,0.6,0.39,0.01,0.29,0.33,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Worldwide,Large Cars,,Vehicle Sales by make,Honda,thousand vehicles,Statista Market Insights,,634.5,629.1,617.7,597.6,612.3,451.4,438.6,408.7,464.3,538.3,532.6,529.2,520.6,531.8,534.2
Worldwide,Large Cars,,Vehicle Sales by make,Hyundai,thousand vehicles,Statista Market Insights,,486.1,433.1,312.4,259.7,230.4,217.7,250.4,190.6,220.6,305.2,311.2,315.9,348.6,394.7,444.8
Worldwide,Large Cars,,Vehicle Sales by make,Infiniti,thousand vehicles,Statista Market Insights,,81.48,73.47,79.22,68.77,31.47,26.34,60.28,18.18,20.45,40.88,46.33,45.7,40.54,39.27,38.78
Worldwide,Large Cars,,Vehicle Sales by make,Jaguar,thousand vehicles,Statista Market Insights,,27.75,31.68,30.1,27.75,23.85,13.41,12.98,25.67,21.61,22.08,25.32,29.9,45.44,60.16,75.97
Worldwide,Large Cars,,Vehicle Sales by make,Junpai,thousand vehicles,Statista Market Insights,,,4.34,3.74,0.39,0.1,1.07,1.13,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.78
Worldwide,Large Cars,,Vehicle Sales by make,Kia,thousand vehicles,Statista Market Insights,,235.3,202.7,184.6,181.9,159.8,106.7,147.6,156.1,154.9,129.3,159.9,177.4,199,217,242.3
Worldwide,Large Cars,,Vehicle Sales by make,Lexus,thousand vehicles,Statista Market Insights,,108.8,87.62,68.36,57.27,51.58,28.9,50.09,57.84,60.82,63.82,68.63,70.57,67.61,67.74,65.86
Worldwide,Large Cars,,Vehicle Sales by make,Lifan,thousand vehicles,Statista Market Insights,,12.86,2.45,3.65,0.77,2.26,0.01,3.12,1.92,1.96,1.99,2.01,2.04,2.06,2.08,2.1
Worldwide,Large Cars,,Vehicle Sales by make,Lincoln,thousand vehicles,Statista Market Insights,,34.59,38.73,40.84,33.86,24.94,19.23,9.07,30.72,30.57,23.74,30.2,32.91,30.7,28.66,27.74
Worldwide,Large Cars,,Vehicle Sales by make,Mazda,thousand vehicles,Statista Market Insights,,260.1,179.7,171.4,148.5,95.42,81.17,88.31,106.1,117.3,118.5,127.2,134.7,147.5,158.5,170.3
Worldwide,Large Cars,,Vehicle Sales by make,Mercedes-Benz,thousand vehicles,Statista Market Insights,,390.5,403.1,427.3,409.6,385.6,98.93,198.5,255.1,267,351.6,369.9,378,392.2,411.5,431.9
Worldwide,Large Cars,,Vehicle Sales by make,Mitsubishi,thousand vehicles,Statista Market Insights,,1.48,1.75,1.67,1.76,1.5,1.46,2.5,2.44,2.44,2.11,2.19,2.22,2.22,2.22,2.22
Worldwide,Large Cars,,Vehicle Sales by make,Nissan,thousand vehicles,Statista Market Insights,,635.1,609.2,564.5,493.1,362.6,350,254.7,337.1,340.5,409.5,401.2,399.4,405.8,402.6,397.7
